CRN,Ders Kodu,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Reservasyon Böl./Kont./Yaz.,Dersi Alabilen Programlar,Ders Önşartları,Başarılan Kredi/Sınıf Önşartı,bransKodu
30176,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Mehtap İpek Kurt,YDY YDY,Pazartesi Çarşamba,09:00/11:29 09:00/11:29,-- --,30,33,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30177,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Mehtap İpek Kurt,YDY YDY,Salı Perşembe,09:00/11:29 09:00/11:29,-- --,30,30,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30178,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Mehtap İpek Kurt,YDY YDY,Pazartesi Perşembe,11:30/13:59 11:30/13:59,-- --,30,31,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30179,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Mehtap İpek Kurt,YDY YDY,Salı Cuma,11:30/13:59 14:00/16:29,-- --,30,27,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30180,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Mehtap İpek Kurt,YDY YDY,Çarşamba Cuma,11:30/13:59 09:00/11:29,-- --,30,31,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30181,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Meryem Simge Çengel Avcu,YDY YDY,Pazartesi Çarşamba,09:00/11:29 09:00/11:29,-- --,30,30,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30182,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Meryem Simge Çengel Avcu,YDY YDY,Salı Perşembe,09:00/11:29 09:00/11:29,-- --,30,30,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30183,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Meryem Simge Çengel Avcu,YDY YDY,Salı Cuma,11:30/13:59 09:00/11:29,-- --,30,27,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30184,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Gürcan Öztürk,YDY YDY,Pazartesi Perşembe,09:00/11:29 09:00/11:29,-- --,30,33,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30185,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Gürcan Öztürk,YDY YDY,Pazartesi Perşembe,11:30/13:59 11:30/13:59,-- --,30,31,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30186,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Gürcan Öztürk,YDY YDY,Salı Cuma,09:00/11:29 09:00/11:29,-- --,30,33,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30187,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Gürcan Öztürk,YDY YDY,Salı Cuma,11:30/13:59 14:00/16:29,-- --,30,31,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30188,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Hatice Gökçin Köksal Çekin,YDY YDY,Pazartesi Çarşamba,09:00/11:29 09:00/11:29,-- --,30,29,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30189,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Hatice Gökçin Köksal Çekin,YDY YDY,Pazartesi Çarşamba,11:30/13:59 11:30/13:59,-- --,30,28,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30295,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Suzan Arıman,YDY YDY,Pazartesi Çarşamba,09:00/11:29 09:00/11:29,-- --,30,30,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30296,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Suzan Arıman,YDY YDY,Salı Perşembe,09:00/11:29 09:00/11:29,-- --,30,30,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30297,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Suzan Arıman,YDY YDY,Pazartesi Çarşamba,11:30/13:59 11:30/13:59,-- --,30,28,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30298,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Suzan Arıman,YDY YDY,Salı Perşembe,11:30/13:59 11:30/13:59,-- --,30,28,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30459,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Şerife İrem Bailie,MED MED,Salı Perşembe,09:00/11:29 09:00/11:29,-- --,35,37,-,"ARC_LS, CEN_LS, EEE_LS, EFN_LS, IAD_LS, IND_LS, MMD_LS, NAE_LS",Detay,-,ING
30490,ING 201A,Essentials of Res.Paper Writ.,Sanal (Çevrimiçi/Online),Gürcan Öztürk,MED MED,Pazartesi Perşembe,14:00/16:29 14:00/16:29,-- --,30,27,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30374,INS 102,Statik,Fiziksel (Yüz yüze),Erol Demirkan,INB INB INB,Salı Salı Çarşamba,10:00/12:29 13:30/16:59 13:30/16:59,B206 B206 B206,50,41,-,INS_LS,Detay,-,INS
30370,INS 217,Mukavemet I,Fiziksel (Yüz yüze),Teoman Özer,INB INB INB,Pazartesi Pazartesi Çarşamba,08:30/12:29 13:30/17:29 08:30/09:59,B302 B302 B303,30,33,-,INS_LS,Detay,-,INS
30371,INS 218,Mukavemet II,Fiziksel (Yüz yüze),Teoman Özer,INB INB INB,Salı Salı Çarşamba,08:30/12:29 13:30/17:29 10:30/11:59,B303 B303 B303,30,36,-,INS_LS,Detay,-,INS
30372,INS 218E,Strength of Materials II,Fiziksel (Yüz yüze),Ünal Aldemir,INB INB INB,Pazartesi Pazartesi Salı,08:30/12:29 13:30/15:29 08:30/11:59,A105 A105 A105,40,44,-,"INS_LS, INSE_LS",Detay,-,INS
30380,INS 226,Mühendis Matematik Model Esas,Fiziksel (Yüz yüze),Yavuz Selim Güçlü,INB INB,Salı Çarşamba,09:00/12:29 09:00/12:29,B305 B305,25,22,-,INS_LS,-,-,INS
30397,INS 232E,Surveying,Fiziksel (Yüz yüze),Muhammed Enes Atik,INB INB,Çarşamba Perşembe,13:30/17:29 13:30/16:29,D201 A1,40,9,-,"INS_LS, INSE_LS",-,-,INS
30404,INS 302,Karayolu Mühendisliği,Fiziksel (Yüz yüze),Kemal Selçuk Öğüt,INB INB INB,Çarşamba Perşembe Cuma,12:30/15:29 14:30/17:29 14:00/17:29,B302 B302 B302,40,32,-,INS_LS,Detay,-,INS
30405,INS 325,Demiryolu Müh.,Fiziksel (Yüz yüze),Kemal Selçuk Öğüt,INB INB,Çarşamba Perşembe,15:30/17:29 11:30/14:29,B302 B305,40,28,-,INS_LS,Detay,-,INS
30392,INS 336,Yapı Statiği II,Fiziksel (Yüz yüze),"Yavuz Durgun , Emre Gönülcü , Mehmet Günhan Aksoylu",INB INB INB,Salı Salı Çarşamba,09:30/12:29 13:30/16:29 09:00/12:29,A103 A103 A103,60,53,-,INS_LS,Detay,-,INS
30393,INS 336E,Theory of Structures II,Fiziksel (Yüz yüze),"Burcu Güneş , Ülkü Hülya Çalık Karaköse , Ahmet Güllü",INB INB INB,Salı Salı Çarşamba,09:30/12:29 13:30/16:29 09:00/12:29,B302 B302 B302,60,46,-,"AIN_LS, INS_LS, INSE_LS",Detay,-,INS
30381,INS 354,Hidroloji,Fiziksel (Yüz yüze),Yavuz Selim Güçlü,INB INB,Salı Çarşamba,13:00/16:29 13:00/16:29,B307 B307,25,29,-,INS_LS,-,-,INS
30379,INS 354E,Hydrology,Fiziksel (Yüz yüze),Mehmet Cüneyd Demirel,INB INB,Çarşamba Perşembe,09:30/13:29 10:30/13:29,B306 B306,25,16,-,"AIN_LS, INS_LS, INSE_LS",-,-,INS
30382,INS 354E,Hydrology,Fiziksel (Yüz yüze),"Mehmet Özger , Cihan Bayındır",INB INB,Pazartesi Perşembe,08:30/12:29 13:30/16:29,A101 A101,50,11,-,"AIN_LS, INS_LS, INSE_LS",-,-,INS
30384,INS 360,Hidrolik,Fiziksel (Yüz yüze),Necati Erdem Ünal,INB INB INB,Pazartesi Salı Çarşamba,08:30/12:29 08:30/12:29 08:30/09:59,A3 A3 A3,30,25,-,"CEV_LS, INS_LS",Detay,-,INS
30385,INS 360,Hidrolik,Fiziksel (Yüz yüze),Necati Erdem Ünal,INB INB INB,Pazartesi Salı Perşembe,13:30/17:29 13:30/17:29 08:30/09:59,A3 A3 A3,30,24,-,"CEV_LS, INS_LS",Detay,-,INS
30377,INS 360E,Hydraulics,Fiziksel (Yüz yüze),Erdal Kesgin,INB INB INB,Çarşamba Çarşamba Cuma,08:30/12:29 13:30/16:29 09:30/11:59,B104 B104 B104,25,26,-,"AIN_LS, CEV_LS, CEVE_LS, INS_LS, INSE_LS",Detay,-,INS
30488,INS 401,Su Kaynakları,Fiziksel (Yüz yüze),Mehmet Melih Koşucu,INB INB,Pazartesi Pazartesi,08:30/12:29 13:30/14:29,B103 B103,30,30,-,"INS_LS, INSE_LS",Detay,-,INS
30391,INS 4042E,Dams,Fiziksel (Yüz yüze),"Şevket Çokgör , Mehmet Melih Koşucu",INB INB,Salı Salı,08:30/12:29 13:30/16:29,B306 B306,25,13,-,"AIN_LS, INS_LS, INSE_LS",Detay,-,INS
30388,INS 4075E,Hydrologic Modeling,Fiziksel (Yüz yüze),Mehmet Cüneyd Demirel,INB INB INB,Pazartesi Salı Cuma,13:30/15:29 13:30/15:29 09:30/12:29,A1 A1 A1,25,8,-,"AIN_LS, INS_LS, INSE_LS",Detay,-,INS
30378,INS 4077,Su Getirme&Kanaliz. Sist.Tas.,Fiziksel (Yüz yüze),Mehmet Cüneyd Demirel,INB INB,Pazartesi Salı,10:30/13:29 09:30/13:29,A2 A2,25,10,-,INS_LS,Detay,-,INS
30491,INS 433E,Reinforced Concrete II,Sınırsız Sınav,Alper İlki,-,-,-/-,-,0,15,-,-,Detay,-,INS
30482,INT 101E,Experiential Learning,Fiziksel (Yüz yüze),-,-,-,-/-,-,0,6,-,-,-,-,INT
30474,ISE 102,Programming I,Fiziksel (Yüz yüze),Deniz Turgay Altılar,BBB BBB BBB BBB,Salı Çarşamba Çarşamba Perşembe,08:30/11:29 08:30/11:29 13:30/15:29 13:30/17:29,122 122 122 122,20,8,-,SBL_LS,-,-,ISE
30475,ISE 111,Linear Algebra,Fiziksel (Yüz yüze),Deniz Turgay Altılar,BBB BBB,Salı Perşembe,13:30/17:29 08:30/11:29,122 122,20,2,-,SBL_LS,-,-,ISE
30477,ISE 112,Discrete Mathematics,Fiziksel (Yüz yüze),Mehmet Akif Yazıcı,BBB BBB BBB,Pazartesi Pazartesi Cuma,10:00/11:59 14:00/15:59 09:00/11:59,122 122 122,20,1,-,SBL_LS,-,-,ISE
30190,ITB 203,Sosyoloji,Fiziksel (Yüz yüze),Nurullah Ardıç,FEB FEB,Pazartesi Salı,11:30/14:59 11:30/14:59,D106 D106,35,34,-,"BIO_LS, BLG_LS, BST_LS, CAB_LS, CEB_LS, CEV_LS, CHZ_LS, DEN_LS, DUI_LS, EHB_LS, ELE_LS, ELH_LS, ELK_LS, END_LS, EUT_LS, FIZ_LS, GEM_LS, GEO_LS, GID_LS, GMI_LS, HTA_LS, IBM_LS, ICM_LS, IML_LS, INS_LS, ISL_LS, JEO_LS, KIM_LS, KMM_LS, KMP_LS, KOM_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, MIM_LS, MKN_LS, MTO_LS, MTR_LS, MUT_LS, MUZ_LS, MZT_LS, PEM_LS, PET_LS, SAO_OL, SBP_LS, SES_LS, TEB_LS, TEK_LS, THO_LS, UCK_LS, UZB_LS",-,-,ITB
30191,ITB 207,Osmanlı Tarihi,Fiziksel (Yüz yüze),Cüneyd Okay,MMB MMB MMB,Salı Çarşamba Perşembe,08:30/11:29 08:30/11:29 08:30/09:29,215 215 215,20,19,-,"BIO_LS, BLG_LS, BST_LS, CAB_LS, CEB_LS, CEV_LS, CHZ_LS, DEN_LS, DUI_LS, EHB_LS, ELE_LS, ELH_LS, ELK_LS, END_LS, EUT_LS, FIZ_LS, GEM_LS, GEO_LS, GID_LS, GMI_LS, HTA_LS, IBM_LS, ICM_LS, IML_LS, INS_LS, ISL_LS, JEO_LS, KIM_LS, KMM_LS, KMP_LS, KOM_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, MIM_LS, MKN_LS, MTO_LS, MTR_LS, MUT_LS, MUZ_LS, MZT_LS, PEM_LS, PET_LS, SAO_OL, SBP_LS, SES_LS, TEB_LS, TEK_LS, THO_LS, UCK_LS, UZB_LS",-,-,ITB
